	length	avg_maf_all	avg_maf_altered	alter_num_aa	alter_num_aa_norm	alter_num_dna	alter_num_dna_norm	frac_alter	avg_poly	frac_poly_several	rare_poly_0.5%	rare_poly_0.05%	rare_poly_0.005%	BLOSUM_avg	weighted_BLOSUM_avg	pseudo_dNdS	SIFT	PolyPhen	num_genes	num_instances	num_genes_log2	num_instances_log2
Dynamin_N	168	0.000296598514786	0.00135644387429	525	3.125	713	4.24404761905	0.218658892128	1.16952380952	0.158095238095	0.992380952381	0.965714285714	0.851428571429	-0.0504885993485	0.00107356828664	0.0411720074201	0.131688963211	0.627849498328	15	15	3.90689059561	3.90689059561
Dynein_heavy	702	0.00062117400712	0.00230130579912	2957	4.21225071225	4170	5.94017094017	0.269922409859	1.21575921542	0.189381129523	0.981400067636	0.94825836997	0.76462631045	-0.439777468707	1.15335044506e-05	0.262873075014	0.158991958644	0.54387564618	16	16	4.0	4.0
E1-E2_ATPase	221	0.000217887730057	0.000943961136912	1658	7.50226244344	2355	10.6561085973	0.230822775999	1.19541616405	0.175512665862	0.988540410133	0.958986731001	0.830518697226	-0.150353178607	0.000130778391524	0.0239113148819	0.143324768756	0.632704008222	36	36	5.16992500144	5.16992500144
E2F_TDP	71	5.92299308756e-06	4.35691355932e-05	118	1.66197183099	152	2.14084507042	0.135944700461	1.11016949153	0.110169491525	1.0	0.983050847458	0.898305084746	0.0763358778626	-7.81694656489e-06	0.272180995008	0.130234375	0.7178515625	11	13	3.45943161864	3.70043971814
ECH_1	251	0.000235976852002	0.00105786204167	936	3.72908366534	1358	5.41035856574	0.223069590086	1.21047008547	0.193376068376	0.987179487179	0.95405982906	0.792735042735	-0.306266548985	-0.000179727365402	0.0350158439414	0.173712190651	0.539136571952	17	17	4.08746284125	4.08746284125
EF-hand_1	29	0.000576288644002	0.00253969065206	1118	38.5517241379	1556	53.6551724138	0.22691292876	1.18962432916	0.165474060823	0.986583184258	0.95885509839	0.833631484794	-0.214285714286	0.00173186294398	0.110987095223	0.134892141757	0.568900616333	100	178	6.64385618977	7.47573343097
EF-hand_4	104	0.000243414531394	0.00102880057605	309	2.97115384615	438	4.21153846154	0.236600306279	1.15857605178	0.148867313916	0.996763754045	0.983818770227	0.873786407767	0.00279329608939	0.00256152658939	0.0504936173318	0.203813559322	0.509937853107	10	13	3.32192809489	3.70043971814
EF-hand_5	25	0.000355971774763	0.00166045062025	316	12.64	438	17.52	0.214382632293	1.18037974684	0.158227848101	0.987341772152	0.974683544304	0.832278481013	-0.206434316354	-2.62095951743e-05	0.399471324142	0.12510989011	0.568098901099	44	60	5.45943161864	5.90689059561
EF-hand_6	31	0.00057525666177	0.00230356454412	680	21.935483871	985	31.7741935484	0.249724568491	1.21323529412	0.176470588235	0.988235294118	0.960294117647	0.829411764706	-0.375757575758	0.000879778614545	0.161885977455	0.120769230769	0.584032258065	74	92	6.20945336563	6.52356195606
EF-hand_7	71	0.00038040460509	0.00149182550955	2094	29.4929577465	2952	41.5774647887	0.254992693619	1.2029608405	0.176217765043	0.990448901624	0.965616045845	0.831900668577	-0.296943231441	1.94032969432e-06	0.0716958235387	0.146236252546	0.545728309572	105	127	6.71424551767	6.98868468677
EF-hand_8	54	0.000581619974039	0.00254291606466	696	12.8888888889	979	18.1296296296	0.22872165626	1.18534482759	0.163793103448	0.985632183908	0.958333333333	0.836206896552	-0.236363636364	0.00135906149273	0.217693067839	0.148641975309	0.511672839506	48	60	5.58496250072	5.90689059561
EF-hand_like	86	0.00012252514258	0.000459357898182	275	3.1976744186	392	4.55813953488	0.266731328807	1.23636363636	0.210909090909	0.989090909091	0.96	0.807272727273	-0.332352941176	0.000155291591176	0.0650291169031	0.176987951807	0.568265060241	12	12	3.58496250072	3.58496250072
EGF	32	0.000301859565352	0.00117210609854	4323	135.09375	6256	195.5	0.25753604194	1.21374045802	0.189683090446	0.984732824427	0.946564885496	0.759426324312	-0.604535925291	-0.000229346911187	0.0734863525185	0.204319721308	0.524271337333	162	721	7.33985000288	9.49385544924
EGF_2	32	0.000243320939747	0.000953921754386	1596	49.875	2249	70.28125	0.255074316765	1.19235588972	0.176691729323	0.983709273183	0.943609022556	0.751253132832	-0.75880189175	-0.000168945355229	0.0615773516736	0.173070316694	0.548777241009	103	308	6.68650052718	8.26678654069
EGF_3	36	0.000563760387658	0.00183343000858	583	16.1944444444	854	23.7222222222	0.307489451477	1.22641509434	0.209262435678	0.977701543739	0.931389365352	0.77358490566	-0.58041958042	0.00100316172867	0.114904553093	0.21340974212	0.546448424069	25	53	4.64385618977	5.72792045456
EGF_CA	42	0.000617139863043	0.00225752951889	4527	107.785714286	6552	156.0	0.273369565217	1.21802518224	0.19173845814	0.981002871659	0.949414623371	0.77446432516	-0.483496554226	0.000320504958832	0.150785324128	0.199142751342	0.55258563229	111	459	6.79441586635	8.84235034341
ELM2	53	0.000106657324926	0.000570532039683	126	2.37735849057	171	3.22641509434	0.186943620178	1.19047619048	0.18253968254	0.992063492063	0.968253968254	0.857142857143	0.0266666666667	-0.000350458773333	0.562879877014	0.196131386861	0.576639455782	14	14	3.80735492206	3.80735492206
EMI	67	0.000324724648696	0.000998484882353	187	2.79104477612	277	4.13432835821	0.325217391304	1.27272727273	0.235294117647	0.994652406417	0.946524064171	0.748663101604	-0.768907563025	0.00128950940756	2.01457168961	0.14285046729	0.66317699115	20	20	4.32192809489	4.32192809489
EMP24_GP25L	182	0.000234478188968	0.00104106189116	441	2.42307692308	574	3.15384615385	0.225229826353	1.16099773243	0.140589569161	0.995464852608	0.97052154195	0.8820861678	-0.283203125	-0.000777688001953	0.00431984535183	0.172443531828	0.547363449692	11	11	3.45943161864	3.45943161864
EPTP	44	5.04013333333e-05	0.000177482770053	374	8.5	553	12.5681818182	0.28397873956	1.20855614973	0.187165775401	0.991978609626	0.98128342246	0.836898395722	-0.33407079646	6.03683606195e-05	0.01459078444	0.191356321839	0.51932183908	7	37	2.80735492206	5.20945336563
EamA	137	3.54586977429e-05	0.000159525002208	453	3.30656934307	615	4.48905109489	0.222276741904	1.1766004415	0.16114790287	0.997792494481	0.975717439294	0.825607064018	-0.223264540338	-6.04554971857e-06	0.0391426466464	0.207027027027	0.537111969112	12	15	3.58496250072	3.90689059561
EphA2_TM	77	0.000216430680154	0.000722363491961	311	4.03896103896	442	5.74025974026	0.299614643545	1.21221864952	0.202572347267	0.987138263666	0.938906752412	0.742765273312	-0.145888594164	-2.31206445623e-05	0.0314804291306	0.299144385027	0.445254010695	15	15	3.90689059561	3.90689059561
Ephrin_lbd	178	8.85752632444e-05	0.000332327836672	649	3.64606741573	925	5.19662921348	0.266529774127	1.20338983051	0.186440677966	0.992295839753	0.97842835131	0.845916795069	-0.32138284251	0.000183106918054	0.0250847207442	0.168776041667	0.686696614583	15	15	3.90689059561	3.90689059561
Ephrin_rec_like	48	0.000779872321932	0.00276854674286	280	5.83333333333	402	8.375	0.281690140845	1.23571428571	0.192857142857	0.982142857143	0.942857142857	0.789285714286	-0.580924855491	0.000436049901734	0.118207142327	0.229642857143	0.493333333333	13	22	3.70043971814	4.45943161864
Epiglycanin_TR	68	0.00183567566057	0.00696102750495	101	1.48529411765	140	2.05882352941	0.263707571802	1.17821782178	0.158415841584	0.930693069307	0.841584158416	0.663366336634	-0.327731092437	-0.00186487218487	0.476045157616	0.279658119658	0.0032735042735	7	47	2.80735492206	5.55458885168
Epimerase	241	0.000474587745318	0.00176438507342	790	3.27800829876	1102	4.57261410788	0.268981954375	1.19240506329	0.170886075949	0.991139240506	0.969620253165	0.783544303797	-0.250530785563	-0.00012531764862	0.137719761515	0.176387665198	0.534874449339	14	14	3.80735492206	3.80735492206
Ets	81	1.2413954955e-05	0.000102613223404	282	3.48148148148	384	4.74074074074	0.120978120978	1.17021276596	0.152482269504	0.996453900709	0.978723404255	0.868794326241	-0.348484848485	-2.21255939394e-05	0.00694088919926	0.0598417721519	0.81632278481	29	29	4.85798099513	4.85798099513
Exo_endo_phos	113	3.493857994e-05	0.000156452412668	521	4.61061946903	732	6.47787610619	0.223317616802	1.17850287908	0.165067178503	0.996161228407	0.976967370441	0.846449136276	-0.351791530945	-0.00011122030456	0.0177897372395	0.178470588235	0.586472268908	23	23	4.52356195606	4.52356195606
F-box	48	2.90862674375e-05	0.000135617883478	575	11.9791666667	772	16.0833333333	0.214472211861	1.16347826087	0.149565217391	0.994782608696	0.96347826087	0.777391304348	-0.490284005979	-5.00583355755e-05	0.0589251025322	0.19380952381	0.552590769231	58	58	5.85798099513	5.85798099513
F-box-like	48	8.54221653646e-05	0.000424165234914	464	9.66666666667	640	13.3333333333	0.201388888889	1.17672413793	0.159482758621	0.993534482759	0.965517241379	0.758620689655	-0.525641025641	0.000183400923077	0.150097811141	0.192859848485	0.549888257576	51	51	5.67242534197	5.67242534197
F420_oxidored	97	0.000325024916667	0.00125526864368	261	2.69072164948	364	3.75257731959	0.258928571429	1.15708812261	0.149425287356	0.988505747126	0.977011494253	0.823754789272	-0.208609271523	-0.00039813560596	0.0310399063372	0.18196013289	0.490053156146	11	11	3.45943161864	3.45943161864
F5_F8_type_C	127	5.13904151312e-05	0.000209658846241	878	6.91338582677	1232	9.70078740157	0.245114461195	1.21070615034	0.187927107062	0.990888382688	0.969248291572	0.816628701595	-0.391345249294	1.50133800564e-05	0.0128129480901	0.160368217054	0.584760658915	28	36	4.80735492206	5.16992500144
FA	44	1.29575978836e-05	4.77075194805e-05	154	3.5	219	4.97727272727	0.271604938272	1.23376623377	0.207792207792	1.0	0.980519480519	0.857142857143	-0.705263157895	-2.52624368421e-05	0.232494218461	0.141573033708	0.779387640449	13	13	3.70043971814	3.70043971814
FAM47	257	0.000216020314843	0.000975748645598	443	1.72373540856	625	2.43190661479	0.221389305347	1.22573363431	0.20316027088	0.981941309255	0.923250564334	0.668171557562	-0.701657458564	0.000254356574586	0.477958252837	0.25265654649	0.489941176471	6	11	2.58496250072	3.45943161864
FCH	77	4.22441413649e-05	0.000212851182456	285	3.7012987013	391	5.07792207792	0.198467966574	1.18596491228	0.178947368421	0.99298245614	0.971929824561	0.814035087719	-0.48224852071	-2.72744497041e-05	0.0185769836636	0.151768292683	0.66149695122	21	21	4.39231742278	4.39231742278
FERM_C	94	8.45650434968e-05	0.000374160428302	530	5.63829787234	728	7.74468085106	0.226012793177	1.20188679245	0.190566037736	0.992452830189	0.967924528302	0.839622641509	-0.155416012559	-0.000243656927002	0.0324212161325	0.158487261146	0.667348726115	26	26	4.70043971814	4.70043971814
FERM_M	118	0.000205195542318	0.000848939917192	1268	10.7457627119	1738	14.7288135593	0.241707967976	1.17350157729	0.155362776025	0.989747634069	0.966876971609	0.809936908517	-0.245967741935	0.000968413462702	0.101236839545	0.153658872077	0.578328748281	46	46	5.52356195606	5.52356195606
FERM_N	65	0.000306106853718	0.00136314250327	459	7.06153846154	637	9.8	0.224559686888	1.16775599129	0.150326797386	0.99128540305	0.958605664488	0.838779956427	-0.0615671641791	-0.000477157014925	0.701660772449	0.168768939394	0.606488636364	32	32	5.0	5.0
FF	51	5.13423710317e-06	3.31750705128e-05	156	3.05882352941	217	4.25490196078	0.154761904762	1.20512820513	0.192307692308	1.0	0.99358974359	0.910256410256	-0.303191489362	3.90104787234e-06	0.0158831755613	0.14467032967	0.42139010989	6	20	2.58496250072	4.32192809489
FG-GAP	37	0.000239187832659	0.000841986622328	421	11.3783783784	577	15.5945945946	0.284075573549	1.1567695962	0.130641330166	0.992874109264	0.969121140143	0.828978622328	-0.232032854209	0.000139999059548	0.046202961656	0.129251559252	0.633249480249	20	44	4.32192809489	5.45943161864
FGF	125	2.46315903117e-05	0.000110241890756	595	4.76	895	7.16	0.223432219302	1.25210084034	0.213445378151	0.996638655462	0.96974789916	0.820168067227	-0.421476510067	-0.000104612759732	0.00881059315646	0.170191518468	0.614849521204	24	24	4.58496250072	4.58496250072
FH2	372	0.000148040151074	0.00066124600813	1230	3.3064516129	1669	4.48655913978	0.223880597015	1.18292682927	0.165853658537	0.99593495935	0.967479674797	0.817073170732	-0.292096219931	0.000701646216495	0.045459595413	0.158350730689	0.640649269311	15	15	3.90689059561	3.90689059561
FHA	69	2.72260635811e-05	0.000129414555556	450	6.52173913043	610	8.84057971014	0.210378681627	1.20666666667	0.18	0.995555555556	0.971111111111	0.793333333333	-0.401473296501	7.87330607735e-05	0.0156117153268	0.155377358491	0.615001886792	46	46	5.52356195606	5.52356195606
FKBP_C	94	4.62878423668e-05	0.000173110275338	592	6.29787234043	833	8.86170212766	0.26738934056	1.19594594595	0.173986486486	0.996621621622	0.981418918919	0.831081081081	-0.429378531073	0.000156833362994	0.0287159996988	0.164795321637	0.587472222222	18	29	4.16992500144	4.85798099513
FXa_inhibition	36	0.000333022995562	0.00121360401617	1484	41.2222222222	2148	59.6666666667	0.274408284024	1.23045822102	0.1974393531	0.987870619946	0.954177897574	0.766172506739	-0.584884994524	2.39759841183e-05	0.0499754379254	0.191217877095	0.496991061453	64	163	6.0	7.34872815423
FYVE	68	2.07018003923e-05	9.95541768868e-05	424	6.23529411765	595	8.75	0.207945071113	1.20047169811	0.179245283019	0.995283018868	0.985849056604	0.860849056604	-0.516699410609	-3.14846994106e-05	0.00490631474859	0.147967479675	0.690949186992	30	31	4.90689059561	4.95419631039
Fasciclin	128	5.65897568389e-05	0.000176593780488	738	5.765625	1033	8.0703125	0.320451584889	1.21138211382	0.184281842818	0.99593495935	0.959349593496	0.779132791328	-0.402684563758	-7.02205033557e-05	0.00953593637648	0.199633447881	0.595856815578	4	19	2.0	4.24792751344
Fascin	111	0.000329588837838	0.00114774465882	340	3.06306306306	531	4.78378378378	0.287162162162	1.30294117647	0.273529411765	0.976470588235	0.935294117647	0.605882352941	-0.537246049661	-0.00045533246614	0.287108559464	0.200421545667	0.484878220141	5	12	2.32192809489	3.58496250072
Ferric_reduct	124	0.00108339773212	0.00393528293873	408	3.29032258065	585	4.71774193548	0.275303643725	1.25245098039	0.218137254902	0.970588235294	0.928921568627	0.740196078431	-0.530332681018	-0.000691136060665	0.140197887502	0.155360824742	0.581494845361	12	12	3.58496250072	3.58496250072
Fibrinogen_C	221	0.000404381501754	0.00134444400778	1543	6.98190045249	2273	10.2850678733	0.300779727096	1.24692158134	0.211276733636	0.98833441348	0.961114711601	0.784186649384	-0.505197505198	-0.00043736793815	0.0808743782122	0.147036235803	0.636446727961	29	29	4.85798099513	4.85798099513
Filaggrin	56	0.0018609956609	0.00468381284158	505	9.01785714286	928	16.5714285714	0.397324940991	1.52475247525	0.392079207921	0.958415841584	0.883168316832	0.635643564356	-0.719480519481	-0.00189886613117	0.51696302718	0.283625170999	0.553972640219	1	23	0.0	4.52356195606
Filament	312	0.00089094825787	0.00297706443	6607	21.1762820513	9755	31.266025641	0.299270734248	1.26229756319	0.221129105494	0.978204934161	0.937944604208	0.761011048888	-0.407553956835	-0.000789043196523	0.148201168847	0.122228024369	0.597056819595	83	83	6.37503943135	6.37503943135
Filamin	103	0.000220308590976	0.000865461693418	1732	16.8155339806	2458	23.8640776699	0.254556143445	1.1876443418	0.163972286374	0.990184757506	0.964203233256	0.791570438799	-0.2158483228	0.00082853836631	0.0991199074114	0.179102501226	0.572291809711	11	98	3.45943161864	6.61470984412
Forkhead	82	0.000267848415296	0.00179190589833	600	7.31707317073	819	9.98780487805	0.149476831091	1.17333333333	0.153333333333	0.988333333333	0.975	0.845	-0.348011363636	-0.00060818975071	0.158934375842	0.0701573676681	0.749792560801	51	51	5.67242534197	5.67242534197
Frizzled	324	0.000147004731897	0.00070659733011	724	2.23456790123	980	3.02469135802	0.208045977011	1.16712707182	0.158839779006	0.995856353591	0.984806629834	0.917127071823	-0.156213017751	0.00108070254911	0.102362551626	0.202738238842	0.585238841978	12	12	3.58496250072	3.58496250072
Fz	111	0.000592865005407	0.00234340076183	655	5.9009009009	933	8.40540540541	0.252993433758	1.22442748092	0.198473282443	0.984732824427	0.957251908397	0.790839694656	-0.48753117207	-0.000685880492519	0.126379499698	0.170934699104	0.571838668374	24	25	4.58496250072	4.64385618977
G-alpha	344	2.64489377e-05	0.00014516860124	968	2.81395348837	1307	3.79941860465	0.182194616977	1.14876033058	0.134297520661	0.994834710744	0.979338842975	0.875	-0.150179856115	0.000102033130845	0.00976755061926	0.197923649907	0.498536312849	17	17	4.08746284125	4.08746284125
G-gamma	67	0.000135279993344	0.000551208650847	295	4.40298507463	418	6.23880597015	0.245424292845	1.21016949153	0.196610169492	0.986440677966	0.976271186441	0.813559322034	-0.235294117647	2.62649257703e-05	0.0427561057056	0.196531791908	0.443173410405	19	19	4.24792751344	4.24792751344
G-patch	45	0.000129229437326	0.00052920191635	263	5.84444444444	356	7.91111111111	0.244196843083	1.14448669202	0.125475285171	0.980988593156	0.973384030418	0.844106463878	-0.511627906977	-0.000145624270764	0.0551969519692	0.101724137931	0.613144827586	32	32	5.0	5.0
G-patch_2	61	9.41205802817e-05	0.000357356213904	187	3.06557377049	258	4.22950819672	0.26338028169	1.14973262032	0.144385026738	0.978609625668	0.967914438503	0.860962566845	-0.516279069767	0.000130344204651	0.0907794666391	0.095652173913	0.627429951691	14	14	3.80735492206	3.80735492206
GAF	131	0.000274945100882	0.00097222302729	513	3.91603053435	693	5.29007633588	0.282800441014	1.1559454191	0.140350877193	0.988304093567	0.957115009747	0.80701754386	-0.335581787521	0.000740335721754	0.0744217919517	0.179598603839	0.621130890052	7	14	2.80735492206	3.80735492206
GAGE	107	0.000821426765515	0.00928114066534	251	2.34579439252	328	3.06542056075	0.0885049365303	1.19521912351	0.175298804781	0.95219123506	0.900398406375	0.713147410359	-0.836666666667	-0.01133189786	0.780597811805	0.242565055762	0.503950704225	42	42	5.39231742278	5.39231742278
GATA	36	3.97496164773e-06	3.63425064935e-05	77	2.13888888889	113	3.13888888889	0.109375	1.16883116883	0.168831168831	1.0	1.0	0.818181818182	-0.533333333333	-2.95971555556e-05	0.00163596669129	0.0839325842697	0.76393258427	18	26	4.16992500144	4.70043971814
GBP	260	0.000441744555755	0.0016559483414	744	2.86153846154	1039	3.99615384615	0.266762280387	1.21908602151	0.198924731183	0.979838709677	0.936827956989	0.810483870968	-0.396912899669	-0.000692018246417	0.258085551403	0.152896551724	0.512562068966	11	11	3.45943161864	3.45943161864
GDNF	89	6.0632031759e-05	0.000308946618257	241	2.70786516854	339	3.80898876404	0.196254071661	1.19502074689	0.186721991701	0.98755186722	0.95020746888	0.780082987552	-0.444444444444	-0.000302252395833	0.0664350603039	0.222127659574	0.566634751773	6	15	2.58496250072	3.90689059561
GPHH	71	7.25821356554e-06	3.9201539604e-05	202	2.84507042254	268	3.77464788732	0.185151237397	1.13366336634	0.118811881188	1.0	0.990099009901	0.856435643564	-0.257641921397	8.58048908297e-06	0.00147367008777	0.0943171806167	0.652938325991	17	17	4.08746284125	4.08746284125
GPS	42	0.000300117632637	0.00114523415644	326	7.7619047619	450	10.7142857143	0.262057877814	1.19018404908	0.162576687117	0.984662576687	0.938650306748	0.776073619632	-0.458762886598	0.00172011918814	0.0428491416146	0.24824933687	0.532588859416	30	30	4.90689059561	4.90689059561
GRAM	114	0.000391252287716	0.00187214605523	507	4.44736842105	714	6.26315789474	0.208985985161	1.18540433925	0.171597633136	0.994082840237	0.970414201183	0.836291913215	-0.309484193012	-0.000825717053245	0.121909806199	0.166689419795	0.560421501706	20	24	4.32192809489	4.58496250072
GRIP	44	1.13768541667e-06	1.706528125e-05	32	0.727272727273	38	0.863636363636	0.0666666666667	1.09375	0.09375	1.0	1.0	0.96875	-0.542857142857	-8.49451428571e-06	0.000586959813338	0.0341176470588	0.869352941176	11	11	3.45943161864	3.45943161864
GST_C	93	0.00101950312018	0.00411888342984	449	4.82795698925	621	6.67741935484	0.247519294377	1.20935412027	0.169265033408	0.968819599109	0.930957683742	0.790645879733	-0.517495395948	0.00126160772928	0.251065626237	0.204847328244	0.401265267176	30	30	4.90689059561	4.90689059561
GST_C_2	70	0.000669040625519	0.00341246117989	189	2.7	253	3.61428571429	0.196058091286	1.20105820106	0.15873015873	0.984126984127	0.941798941799	0.804232804233	-0.374449339207	-0.000604398312775	0.378187499995	0.191474654378	0.459262672811	21	21	4.39231742278	4.39231742278
GST_C_3	99	0.00124499658702	0.00438497499221	385	3.88888888889	548	5.53535353535	0.283923303835	1.23376623377	0.18961038961	0.968831168831	0.916883116883	0.755844155844	-0.517894736842	0.00116520663579	0.240385195646	0.182937365011	0.406740820734	14	14	3.80735492206	3.80735492206
GST_N	76	0.000380730953398	0.00144173853676	408	5.36842105263	557	7.32894736842	0.264077669903	1.20833333333	0.176470588235	0.987745098039	0.948529411765	0.789215686275	-0.490872210953	0.00123875721907	0.123019738421	0.0993644067797	0.587718220339	21	21	4.39231742278	4.39231742278
GST_N_2	70	0.000719508838188	0.00336860956061	198	2.82857142857	284	4.05714285714	0.21359223301	1.22222222222	0.217171717172	0.984848484848	0.959595959596	0.813131313131	-0.371900826446	2.65514793388e-05	0.101288421314	0.118095238095	0.655077922078	21	21	4.39231742278	4.39231742278
GST_N_3	75	0.000660646282998	0.00299805978173	197	2.62666666667	277	3.69333333333	0.220357941834	1.21319796954	0.208121827411	0.984771573604	0.964467005076	0.796954314721	-0.539748953975	0.000654825782427	0.110837851431	0.130269058296	0.649426008969	12	12	3.58496250072	3.58496250072
GTF2I	75	1.44976266667e-06	1.98900365854e-05	82	1.09333333333	120	1.6	0.0728888888889	1.21951219512	0.19512195122	1.0	1.0	0.914634146341	-0.07	1.10476e-06	0.000985369606903	0.1507	0.65014	7	28	2.80735492206	4.80735492206
GTP_EFTU	194	0.000117765915638	0.000732882528571	560	2.88659793814	733	3.77835051546	0.16068866571	1.13571428571	0.125	0.996428571429	0.967857142857	0.867857142857	-0.146226415094	0.000475254677673	0.0610013456147	0.149193548387	0.630001612903	20	20	4.32192809489	4.32192809489
GTP_EFTU_D2	74	1.01211218487e-05	6.0220675e-05	200	2.7027027027	268	3.62162162162	0.168067226891	1.135	0.125	1.0	0.98	0.885	-0.132158590308	-2.56918061674e-05	0.204305540907	0.165560538117	0.552152466368	18	18	4.16992500144	4.16992500144
Gal-bind_lectin	134	0.000772360750175	0.00341225631734	646	4.82089552239	919	6.85820895522	0.226348983882	1.21826625387	0.195046439628	0.978328173375	0.947368421053	0.77399380805	-0.576874205845	-0.000708106996188	0.0350077374997	0.196773333333	0.553848	16	22	4.0	4.45943161864
Galactosyl_T	195	0.000344286066087	0.00135406626539	731	3.74871794872	1058	5.42564102564	0.254260869565	1.19699042408	0.175102599179	0.990424076607	0.967168262654	0.837209302326	-0.388571428571	0.00102818604571	0.0707593740596	0.214716981132	0.514898584906	20	20	4.32192809489	4.32192809489
Gelsolin	76	0.000369831799534	0.00126857474551	1002	13.1842105263	1394	18.3421052632	0.291533313937	1.21656686627	0.193612774451	0.99001996008	0.954091816367	0.764471057884	-0.361771944217	0.000244898980312	0.23595537749	0.153506382979	0.584820425532	14	46	3.80735492206	5.52356195606
Gla	41	1.63341313321e-05	6.85519055118e-05	127	3.09756097561	161	3.92682926829	0.238273921201	1.11811023622	0.11811023622	1.0	0.968503937008	0.716535433071	-0.43661971831	-7.80900774648e-05	0.0660710529814	0.120793650794	0.621015267176	14	14	3.80735492206	3.80735492206
Globin	110	8.76539454277e-05	0.000493189834025	241	2.19090909091	330	3.0	0.177728613569	1.18257261411	0.165975103734	0.98755186722	0.946058091286	0.746887966805	-0.39298245614	-0.000292651305263	0.0298840392046	0.177408759124	0.49953649635	13	13	3.70043971814	3.70043971814
Glutaredoxin	60	1.27248871951e-05	5.2832443038e-05	158	2.63333333333	204	3.4	0.240853658537	1.16455696203	0.151898734177	1.0	0.974683544304	0.854430379747	-0.375	-1.48197391304e-05	0.00576112791233	0.166022727273	0.632386363636	11	12	3.45943161864	3.58496250072
Glyco_hydro_31	435	0.000354251772865	0.00133177591251	1143	2.6275862069	1579	3.62988505747	0.265999534559	1.208223972	0.183727034121	0.982502187227	0.952755905512	0.729658792651	-0.457639391745	0.000988986070963	0.100559522849	0.166594148537	0.580375843961	8	12	3.0	3.58496250072
Glyco_transf_29	271	0.00015923902955	0.000611813113534	1330	4.90774907749	1895	6.9926199262	0.260273972603	1.21503759398	0.192481203008	0.993984962406	0.972180451128	0.836090225564	-0.372524752475	0.000923878741955	0.0584782036422	0.212733630006	0.567341385887	20	20	4.32192809489	4.32192809489
Glyco_transf_7C	78	0.000551524317924	0.00243738166308	279	3.57692307692	382	4.89743589744	0.226277372263	1.18637992832	0.168458781362	0.985663082437	0.971326164875	0.831541218638	-0.432024169184	-0.00127187435952	0.938236701266	0.154080996885	0.639105919003	16	16	4.0	4.0
Glycos_transf_2	170	0.000311841019636	0.00114630883083	1330	7.82352941176	1929	11.3470588235	0.272039271835	1.21654135338	0.187218045113	0.990977443609	0.960902255639	0.8	-0.255253399258	-0.000791797277812	0.0859590747157	0.150553459119	0.627752830189	29	29	4.85798099513	4.85798099513
GoLoco	22	3.57034811594e-05	0.000116204726415	106	4.81818181818	160	7.27272727273	0.307246376812	1.2641509434	0.216981132075	1.0	0.971698113208	0.745283018868	-0.238805970149	-2.8552858209e-05	0.00449874772762	0.111742424242	0.806689393939	14	38	3.80735492206	5.24792751344
Guanylate_cyc	183	5.60905537613e-05	0.00027760997271	1026	5.60655737705	1434	7.83606557377	0.202048050414	1.16374269006	0.14522417154	0.994152046784	0.977582846004	0.860623781676	-0.268844221106	0.000232659355109	0.020323742367	0.120197086547	0.687206512425	18	28	4.16992500144	4.80735492206
Guanylate_kin	182	6.8648487798e-05	0.000308567947704	784	4.30769230769	1063	5.84065934066	0.22247446084	1.17474489796	0.164540816327	0.992346938776	0.978316326531	0.850765306122	-0.161780673181	0.000376504995657	0.114314141593	0.134327030033	0.667804226919	21	21	4.39231742278	4.39231742278
HA2	102	1.7120528536e-05	8.21377738095e-05	336	3.29411764706	494	4.8431372549	0.208436724566	1.25297619048	0.217261904762	0.997023809524	0.973214285714	0.818452380952	-0.152019002375	-4.08046104513e-05	0.00457831472131	0.188888888889	0.536116049383	24	24	4.58496250072	4.58496250072
HATPase_c	111	5.66368258895e-05	0.000284476224335	263	2.36936936937	358	3.22522522523	0.199091597275	1.14828897338	0.125475285171	0.992395437262	0.977186311787	0.859315589354	-0.307947019868	-0.000339187698675	0.036198201173	0.147094594595	0.692871621622	12	12	3.58496250072	3.58496250072
HATPase_c_3	137	5.07756436996e-05	0.000231726804533	353	2.57664233577	487	3.55474452555	0.219118559901	1.17847025496	0.150141643059	0.99433427762	0.974504249292	0.844192634561	-0.0456730769231	-0.000225708451923	0.0239290860296	0.130609756098	0.654726829268	12	12	3.58496250072	3.58496250072
HEAT	31	2.04076078629e-05	0.00011769969186	172	5.54838709677	229	7.38709677419	0.173387096774	1.16860465116	0.151162790698	0.994186046512	0.970930232558	0.831395348837	-0.373134328358	2.20052189055e-05	0.132398338564	0.180459183673	0.554571428571	19	32	4.24792751344	5.0
HEAT_2	88	2.24619974962e-05	0.000107828387019	416	4.72727272727	571	6.48863636364	0.208312468703	1.21875	0.1875	0.995192307692	0.971153846154	0.826923076923	-0.270216962525	4.23242051282e-05	0.015538825303	0.150101626016	0.611904471545	23	24	4.52356195606	4.58496250072
HEAT_EZ	55	0.000446354173496	0.00231659835747	221	4.01818181818	300	5.45454545455	0.192676547515	1.17194570136	0.149321266968	0.990950226244	0.941176470588	0.800904977376	-0.517374517375	-0.00382790505019	0.186401128431	0.154314516129	0.563721774194	19	22	4.24792751344	4.45943161864
HECT	307	3.11111957816e-05	0.000184651132548	1358	4.42345276873	1793	5.84039087948	0.168486352357	1.12002945508	0.10972017673	0.99852724595	0.983063328424	0.89322533137	-0.102564102564	0.00023896689645	0.0160097563333	0.158306666667	0.623738	29	29	4.85798099513	4.85798099513
