	X	bind_num	domain	domain_len	hits_frac	hits_num	ligand	method
1813	10	5	GTP_EFTU_D2	74	0.2	1.0	dnabase	jsd_mul_aa_ref_SE
1814	10	5	GTP_EFTU_D2	74	0.2	1.0	dnabase	jsd_SE_diff_ratio
1815	10	5	GTP_EFTU_D2	74	0.2	1.0	dnabase	SE_jsd_diff_ratio
1816	10	5	GTP_EFTU_D2	74	0.0	0.0	dnabase	jsds_ratio
1817	10	5	GTP_EFTU_D2	74	0.0	0.0	dnabase	jsds_subtraction
1818	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	instances_individuals_change_ratio
1819	10	3	GTP_EFTU_D2	74	0.333333333333	1.0	rna	aa_ref_overlap_individuals_change_ratio
1820	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	jsd_100way_instances_major_ratio
1821	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	jsd_100way_aa_not_used_ratio
1822	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	jsd_mul_aa_ref_SE
1823	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	jsd_SE_diff_ratio
1824	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	SE_jsd_diff_ratio
1825	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	jsds_ratio
1826	10	3	GTP_EFTU_D2	74	0.0	0.0	rna	jsds_subtraction
1827	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	instances_individuals_change_ratio
1828	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	aa_ref_overlap_individuals_change_ratio
1829	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	jsd_100way_instances_major_ratio
1830	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	jsd_100way_aa_not_used_ratio
1831	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	jsd_mul_aa_ref_SE
1832	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	jsd_SE_diff_ratio
1833	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	SE_jsd_diff_ratio
1834	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	jsds_ratio
1835	10	1	GTP_EFTU_D2	74	0.0	0.0	rnabase	jsds_subtraction
1836	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	instances_individuals_change_ratio
1837	10	2	GTP_EFTU_D2	74	0.5	1.0	rnabackbone	aa_ref_overlap_individuals_change_ratio
1838	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	jsd_100way_instances_major_ratio
1839	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	jsd_100way_aa_not_used_ratio
1840	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	jsd_mul_aa_ref_SE
1841	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	jsd_SE_diff_ratio
1842	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	SE_jsd_diff_ratio
1843	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	jsds_ratio
1844	10	2	GTP_EFTU_D2	74	0.0	0.0	rnabackbone	jsds_subtraction
1845	10	7	GTP_EFTU_D2	74	0.142857142857	1.0	peptide	instances_individuals_change_ratio
1846	10	7	GTP_EFTU_D2	74	0.142857142857	1.0	peptide	aa_ref_overlap_individuals_change_ratio
1847	10	7	GTP_EFTU_D2	74	0.285714285714	2.0	peptide	jsd_100way_instances_major_ratio
1848	10	7	GTP_EFTU_D2	74	0.285714285714	2.0	peptide	jsd_100way_aa_not_used_ratio
1849	10	7	GTP_EFTU_D2	74	0.571428571429	4.0	peptide	jsd_mul_aa_ref_SE
1850	10	7	GTP_EFTU_D2	74	0.571428571429	4.0	peptide	jsd_SE_diff_ratio
1851	10	7	GTP_EFTU_D2	74	0.714285714286	5.0	peptide	SE_jsd_diff_ratio
1852	10	7	GTP_EFTU_D2	74	0.0	0.0	peptide	jsds_ratio
1853	10	7	GTP_EFTU_D2	74	0.571428571429	4.0	peptide	jsds_subtraction
1854	10	9	GTP_EFTU_D2	74	0.111111111111	1.0	metabolite	instances_individuals_change_ratio
1855	10	9	GTP_EFTU_D2	74	0.111111111111	1.0	metabolite	aa_ref_overlap_individuals_change_ratio
1856	10	9	GTP_EFTU_D2	74	0.111111111111	1.0	metabolite	jsd_100way_instances_major_ratio
1857	10	9	GTP_EFTU_D2	74	0.222222222222	2.0	metabolite	jsd_100way_aa_not_used_ratio
1858	10	9	GTP_EFTU_D2	74	0.222222222222	2.0	metabolite	jsd_mul_aa_ref_SE
1859	10	9	GTP_EFTU_D2	74	0.222222222222	2.0	metabolite	jsd_SE_diff_ratio
1860	10	9	GTP_EFTU_D2	74	0.444444444444	4.0	metabolite	SE_jsd_diff_ratio
1861	10	9	GTP_EFTU_D2	74	0.0	0.0	metabolite	jsds_ratio
1862	10	9	GTP_EFTU_D2	74	0.333333333333	3.0	metabolite	jsds_subtraction
1863	10	18	GTP_EFTU_D2	74	0.2	2.0	max	instances_individuals_change_ratio
1864	10	18	GTP_EFTU_D2	74	0.3	3.0	max	aa_ref_overlap_individuals_change_ratio
1865	10	18	GTP_EFTU_D2	74	0.3	3.0	max	jsd_100way_instances_major_ratio
1866	10	18	GTP_EFTU_D2	74	0.5	5.0	max	jsd_100way_aa_not_used_ratio
1867	10	18	GTP_EFTU_D2	74	0.5	5.0	max	jsd_mul_aa_ref_SE
1868	10	18	GTP_EFTU_D2	74	0.5	5.0	max	jsd_SE_diff_ratio
1869	10	18	GTP_EFTU_D2	74	0.7	7.0	max	SE_jsd_diff_ratio
1870	10	18	GTP_EFTU_D2	74	0.0	0.0	max	jsds_ratio
1871	10	18	GTP_EFTU_D2	74	0.5	5.0	max	jsds_subtraction
1872	10	3	Gelsolin	76	0.0	0.0	ion	instances_individuals_change_ratio
1873	10	3	Gelsolin	76	0.0	0.0	ion	aa_ref_overlap_individuals_change_ratio
1874	10	3	Gelsolin	76	0.0	0.0	ion	jsd_100way_instances_major_ratio
1875	10	3	Gelsolin	76	0.0	0.0	ion	jsd_100way_aa_not_used_ratio
1876	10	3	Gelsolin	76	0.333333333333	1.0	ion	jsd_mul_aa_ref_SE
1877	10	3	Gelsolin	76	0.0	0.0	ion	jsd_SE_diff_ratio
1878	10	3	Gelsolin	76	0.333333333333	1.0	ion	SE_jsd_diff_ratio
1879	10	3	Gelsolin	76	0.666666666667	2.0	ion	jsds_ratio
1880	10	3	Gelsolin	76	0.333333333333	1.0	ion	jsds_subtraction
1881	10	1	Gelsolin	76	0.0	0.0	metabolite	instances_individuals_change_ratio
1882	10	1	Gelsolin	76	0.0	0.0	metabolite	aa_ref_overlap_individuals_change_ratio
1883	10	1	Gelsolin	76	0.0	0.0	metabolite	jsd_100way_instances_major_ratio
1884	10	1	Gelsolin	76	0.0	0.0	metabolite	jsd_100way_aa_not_used_ratio
1885	10	1	Gelsolin	76	1.0	1.0	metabolite	jsd_mul_aa_ref_SE
1886	10	1	Gelsolin	76	0.0	0.0	metabolite	jsd_SE_diff_ratio
1887	10	1	Gelsolin	76	1.0	1.0	metabolite	SE_jsd_diff_ratio
1888	10	1	Gelsolin	76	0.0	0.0	metabolite	jsds_ratio
1889	10	1	Gelsolin	76	0.0	0.0	metabolite	jsds_subtraction
1890	10	4	Gelsolin	76	0.0	0.0	max	instances_individuals_change_ratio
1891	10	4	Gelsolin	76	0.0	0.0	max	aa_ref_overlap_individuals_change_ratio
1892	10	4	Gelsolin	76	0.0	0.0	max	jsd_100way_instances_major_ratio
1893	10	4	Gelsolin	76	0.0	0.0	max	jsd_100way_aa_not_used_ratio
1894	10	4	Gelsolin	76	0.5	2.0	max	jsd_mul_aa_ref_SE
1895	10	4	Gelsolin	76	0.0	0.0	max	jsd_SE_diff_ratio
1896	10	4	Gelsolin	76	0.5	2.0	max	SE_jsd_diff_ratio
1897	10	4	Gelsolin	76	0.5	2.0	max	jsds_ratio
1898	10	4	Gelsolin	76	0.25	1.0	max	jsds_subtraction
1899	10	10	Gla	41	0.1	1.0	ion	instances_individuals_change_ratio
1900	10	10	Gla	41	0.1	1.0	ion	aa_ref_overlap_individuals_change_ratio
1901	10	10	Gla	41	0.0	0.0	ion	jsd_100way_instances_major_ratio
1902	10	10	Gla	41	0.7	7.0	ion	jsd_100way_aa_not_used_ratio
1903	10	10	Gla	41	0.0	0.0	ion	jsd_mul_aa_ref_SE
1904	10	10	Gla	41	0.0	0.0	ion	jsd_SE_diff_ratio
1905	10	10	Gla	41	0.0	0.0	ion	SE_jsd_diff_ratio
1906	10	10	Gla	41	0.7	7.0	ion	jsds_ratio
1907	10	10	Gla	41	0.1	1.0	ion	jsds_subtraction
1908	10	10	Gla	41	0.1	1.0	max	instances_individuals_change_ratio
1909	10	10	Gla	41	0.1	1.0	max	aa_ref_overlap_individuals_change_ratio
1910	10	10	Gla	41	0.0	0.0	max	jsd_100way_instances_major_ratio
1911	10	10	Gla	41	0.7	7.0	max	jsd_100way_aa_not_used_ratio
1912	10	10	Gla	41	0.0	0.0	max	jsd_mul_aa_ref_SE
1913	10	10	Gla	41	0.0	0.0	max	jsd_SE_diff_ratio
1914	10	10	Gla	41	0.0	0.0	max	SE_jsd_diff_ratio
1915	10	10	Gla	41	0.7	7.0	max	jsds_ratio
1916	10	10	Gla	41	0.1	1.0	max	jsds_subtraction
1917	10	6	Glutaredoxin	60	0.333333333333	2.0	ion	instances_individuals_change_ratio
1918	10	6	Glutaredoxin	60	0.166666666667	1.0	ion	aa_ref_overlap_individuals_change_ratio
1919	10	6	Glutaredoxin	60	0.0	0.0	ion	jsd_100way_instances_major_ratio
1920	10	6	Glutaredoxin	60	0.0	0.0	ion	jsd_100way_aa_not_used_ratio
1921	10	6	Glutaredoxin	60	0.0	0.0	ion	jsd_mul_aa_ref_SE
1922	10	6	Glutaredoxin	60	0.0	0.0	ion	jsd_SE_diff_ratio
1923	10	6	Glutaredoxin	60	0.0	0.0	ion	SE_jsd_diff_ratio
1924	10	6	Glutaredoxin	60	0.333333333333	2.0	ion	jsds_ratio
1925	10	6	Glutaredoxin	60	0.0	0.0	ion	jsds_subtraction
1926	10	8	Glutaredoxin	60	0.125	1.0	metabolite	instances_individuals_change_ratio
1927	10	8	Glutaredoxin	60	0.125	1.0	metabolite	aa_ref_overlap_individuals_change_ratio
1928	10	8	Glutaredoxin	60	0.0	0.0	metabolite	jsd_100way_instances_major_ratio
1929	10	8	Glutaredoxin	60	0.375	3.0	metabolite	jsd_100way_aa_not_used_ratio
1930	10	8	Glutaredoxin	60	0.125	1.0	metabolite	jsd_mul_aa_ref_SE
1931	10	8	Glutaredoxin	60	0.125	1.0	metabolite	jsd_SE_diff_ratio
1932	10	8	Glutaredoxin	60	0.125	1.0	metabolite	SE_jsd_diff_ratio
1933	10	8	Glutaredoxin	60	0.25	2.0	metabolite	jsds_ratio
1934	10	8	Glutaredoxin	60	0.0	0.0	metabolite	jsds_subtraction
1935	10	11	Glutaredoxin	60	0.2	2.0	max	instances_individuals_change_ratio
1936	10	11	Glutaredoxin	60	0.2	2.0	max	aa_ref_overlap_individuals_change_ratio
1937	10	11	Glutaredoxin	60	0.0	0.0	max	jsd_100way_instances_major_ratio
1938	10	11	Glutaredoxin	60	0.3	3.0	max	jsd_100way_aa_not_used_ratio
1939	10	11	Glutaredoxin	60	0.1	1.0	max	jsd_mul_aa_ref_SE
1940	10	11	Glutaredoxin	60	0.1	1.0	max	jsd_SE_diff_ratio
1941	10	11	Glutaredoxin	60	0.1	1.0	max	SE_jsd_diff_ratio
1942	10	11	Glutaredoxin	60	0.3	3.0	max	jsds_ratio
1943	10	11	Glutaredoxin	60	0.0	0.0	max	jsds_subtraction
1944	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	instances_individuals_change_ratio
1945	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	aa_ref_overlap_individuals_change_ratio
1946	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	jsd_100way_instances_major_ratio
1947	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	jsd_100way_aa_not_used_ratio
1948	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	jsd_mul_aa_ref_SE
1949	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	jsd_SE_diff_ratio
1950	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	SE_jsd_diff_ratio
1951	10	5	Glyco_transf_7C	78	0.4	2.0	peptide	jsds_ratio
1952	10	5	Glyco_transf_7C	78	0.0	0.0	peptide	jsds_subtraction
1953	10	3	Glyco_transf_7C	78	0.0	0.0	ion	instances_individuals_change_ratio
1954	10	3	Glyco_transf_7C	78	0.0	0.0	ion	aa_ref_overlap_individuals_change_ratio
1955	10	3	Glyco_transf_7C	78	0.333333333333	1.0	ion	jsd_100way_instances_major_ratio
1956	10	3	Glyco_transf_7C	78	0.333333333333	1.0	ion	jsd_100way_aa_not_used_ratio
1957	10	3	Glyco_transf_7C	78	0.0	0.0	ion	jsd_mul_aa_ref_SE
1958	10	3	Glyco_transf_7C	78	0.0	0.0	ion	jsd_SE_diff_ratio
1959	10	3	Glyco_transf_7C	78	0.0	0.0	ion	SE_jsd_diff_ratio
1960	10	3	Glyco_transf_7C	78	0.0	0.0	ion	jsds_ratio
1961	10	3	Glyco_transf_7C	78	0.333333333333	1.0	ion	jsds_subtraction
1962	10	15	Glyco_transf_7C	78	0.2	2.0	metabolite	instances_individuals_change_ratio
1963	10	15	Glyco_transf_7C	78	0.2	2.0	metabolite	aa_ref_overlap_individuals_change_ratio
1964	10	15	Glyco_transf_7C	78	0.2	2.0	metabolite	jsd_100way_instances_major_ratio
1965	10	15	Glyco_transf_7C	78	0.3	3.0	metabolite	jsd_100way_aa_not_used_ratio
1966	10	15	Glyco_transf_7C	78	0.2	2.0	metabolite	jsd_mul_aa_ref_SE
1967	10	15	Glyco_transf_7C	78	0.2	2.0	metabolite	jsd_SE_diff_ratio
1968	10	15	Glyco_transf_7C	78	0.3	3.0	metabolite	SE_jsd_diff_ratio
1969	10	15	Glyco_transf_7C	78	0.3	3.0	metabolite	jsds_ratio
1970	10	15	Glyco_transf_7C	78	0.2	2.0	metabolite	jsds_subtraction
1971	10	16	Glyco_transf_7C	78	0.2	2.0	max	instances_individuals_change_ratio
1972	10	16	Glyco_transf_7C	78	0.2	2.0	max	aa_ref_overlap_individuals_change_ratio
1973	10	16	Glyco_transf_7C	78	0.2	2.0	max	jsd_100way_instances_major_ratio
1974	10	16	Glyco_transf_7C	78	0.3	3.0	max	jsd_100way_aa_not_used_ratio
1975	10	16	Glyco_transf_7C	78	0.2	2.0	max	jsd_mul_aa_ref_SE
1976	10	16	Glyco_transf_7C	78	0.2	2.0	max	jsd_SE_diff_ratio
1977	10	16	Glyco_transf_7C	78	0.3	3.0	max	SE_jsd_diff_ratio
1978	10	16	Glyco_transf_7C	78	0.3	3.0	max	jsds_ratio
1979	10	16	Glyco_transf_7C	78	0.2	2.0	max	jsds_subtraction
1980	10	4	HEAT	31	0.0	0.0	peptide	instances_individuals_change_ratio
1981	10	4	HEAT	31	0.0	0.0	peptide	aa_ref_overlap_individuals_change_ratio
1982	10	4	HEAT	31	0.75	3.0	peptide	jsd_100way_instances_major_ratio
1983	10	4	HEAT	31	0.75	3.0	peptide	jsd_100way_aa_not_used_ratio
1984	10	4	HEAT	31	0.75	3.0	peptide	jsd_mul_aa_ref_SE
1985	10	4	HEAT	31	0.75	3.0	peptide	jsd_SE_diff_ratio
1986	10	4	HEAT	31	0.75	3.0	peptide	SE_jsd_diff_ratio
1987	10	4	HEAT	31	0.0	0.0	peptide	jsds_ratio
1988	10	4	HEAT	31	0.5	2.0	peptide	jsds_subtraction
1989	10	4	HEAT	31	0.0	0.0	max	instances_individuals_change_ratio
1990	10	4	HEAT	31	0.0	0.0	max	aa_ref_overlap_individuals_change_ratio
1991	10	4	HEAT	31	0.75	3.0	max	jsd_100way_instances_major_ratio
1992	10	4	HEAT	31	0.75	3.0	max	jsd_100way_aa_not_used_ratio
1993	10	4	HEAT	31	0.75	3.0	max	jsd_mul_aa_ref_SE
1994	10	4	HEAT	31	0.75	3.0	max	jsd_SE_diff_ratio
1995	10	4	HEAT	31	0.75	3.0	max	SE_jsd_diff_ratio
1996	10	4	HEAT	31	0.0	0.0	max	jsds_ratio
1997	10	4	HEAT	31	0.5	2.0	max	jsds_subtraction
1998	10	9	HEAT_2	88	0.0	0.0	peptide	instances_individuals_change_ratio
1999	10	9	HEAT_2	88	0.0	0.0	peptide	aa_ref_overlap_individuals_change_ratio
2000	10	9	HEAT_2	88	0.222222222222	2.0	peptide	jsd_100way_instances_major_ratio
2001	10	9	HEAT_2	88	0.222222222222	2.0	peptide	jsd_100way_aa_not_used_ratio
2002	10	9	HEAT_2	88	0.333333333333	3.0	peptide	jsd_mul_aa_ref_SE
2003	10	9	HEAT_2	88	0.333333333333	3.0	peptide	jsd_SE_diff_ratio
2004	10	9	HEAT_2	88	0.333333333333	3.0	peptide	SE_jsd_diff_ratio
2005	10	9	HEAT_2	88	0.111111111111	1.0	peptide	jsds_ratio
2006	10	9	HEAT_2	88	0.222222222222	2.0	peptide	jsds_subtraction
2007	10	6	HEAT_2	88	0.0	0.0	ion	instances_individuals_change_ratio
2008	10	6	HEAT_2	88	0.0	0.0	ion	aa_ref_overlap_individuals_change_ratio
2009	10	6	HEAT_2	88	0.0	0.0	ion	jsd_100way_instances_major_ratio
2010	10	6	HEAT_2	88	0.166666666667	1.0	ion	jsd_100way_aa_not_used_ratio
2011	10	6	HEAT_2	88	0.0	0.0	ion	jsd_mul_aa_ref_SE
2012	10	6	HEAT_2	88	0.0	0.0	ion	jsd_SE_diff_ratio
2013	10	6	HEAT_2	88	0.333333333333	2.0	ion	SE_jsd_diff_ratio
2014	10	6	HEAT_2	88	0.166666666667	1.0	ion	jsds_ratio
2015	10	6	HEAT_2	88	0.166666666667	1.0	ion	jsds_subtraction
2016	10	5	HEAT_2	88	0.0	0.0	metabolite	instances_individuals_change_ratio
2017	10	5	HEAT_2	88	0.0	0.0	metabolite	aa_ref_overlap_individuals_change_ratio
2018	10	5	HEAT_2	88	0.0	0.0	metabolite	jsd_100way_instances_major_ratio
2019	10	5	HEAT_2	88	0.0	0.0	metabolite	jsd_100way_aa_not_used_ratio
2020	10	5	HEAT_2	88	0.0	0.0	metabolite	jsd_mul_aa_ref_SE
2021	10	5	HEAT_2	88	0.0	0.0	metabolite	jsd_SE_diff_ratio
2022	10	5	HEAT_2	88	0.2	1.0	metabolite	SE_jsd_diff_ratio
2023	10	5	HEAT_2	88	0.0	0.0	metabolite	jsds_ratio
2024	10	5	HEAT_2	88	0.2	1.0	metabolite	jsds_subtraction
2025	10	16	HEAT_2	88	0.0	0.0	max	instances_individuals_change_ratio
2026	10	16	HEAT_2	88	0.0	0.0	max	aa_ref_overlap_individuals_change_ratio
2027	10	16	HEAT_2	88	0.2	2.0	max	jsd_100way_instances_major_ratio
2028	10	16	HEAT_2	88	0.3	3.0	max	jsd_100way_aa_not_used_ratio
2029	10	16	HEAT_2	88	0.3	3.0	max	jsd_mul_aa_ref_SE
2030	10	16	HEAT_2	88	0.3	3.0	max	jsd_SE_diff_ratio
2031	10	16	HEAT_2	88	0.5	5.0	max	SE_jsd_diff_ratio
2032	10	16	HEAT_2	88	0.2	2.0	max	jsds_ratio
2033	10	16	HEAT_2	88	0.3	3.0	max	jsds_subtraction
2034	10	9	HEAT_EZ	55	0.111111111111	1.0	peptide	instances_individuals_change_ratio
2035	10	9	HEAT_EZ	55	0.111111111111	1.0	peptide	aa_ref_overlap_individuals_change_ratio
2036	10	9	HEAT_EZ	55	0.111111111111	1.0	peptide	jsd_100way_instances_major_ratio
2037	10	9	HEAT_EZ	55	0.111111111111	1.0	peptide	jsd_100way_aa_not_used_ratio
2038	10	9	HEAT_EZ	55	0.111111111111	1.0	peptide	jsd_mul_aa_ref_SE
2039	10	9	HEAT_EZ	55	0.111111111111	1.0	peptide	jsd_SE_diff_ratio
2040	10	9	HEAT_EZ	55	0.333333333333	3.0	peptide	SE_jsd_diff_ratio
2041	10	9	HEAT_EZ	55	0.0	0.0	peptide	jsds_ratio
2042	10	9	HEAT_EZ	55	0.333333333333	3.0	peptide	jsds_subtraction
2043	10	4	HEAT_EZ	55	0.0	0.0	ion	instances_individuals_change_ratio
2044	10	4	HEAT_EZ	55	0.0	0.0	ion	aa_ref_overlap_individuals_change_ratio
2045	10	4	HEAT_EZ	55	0.5	2.0	ion	jsd_100way_instances_major_ratio
2046	10	4	HEAT_EZ	55	0.25	1.0	ion	jsd_100way_aa_not_used_ratio
2047	10	4	HEAT_EZ	55	0.5	2.0	ion	jsd_mul_aa_ref_SE
2048	10	4	HEAT_EZ	55	0.5	2.0	ion	jsd_SE_diff_ratio
2049	10	4	HEAT_EZ	55	0.5	2.0	ion	SE_jsd_diff_ratio
2050	10	4	HEAT_EZ	55	0.0	0.0	ion	jsds_ratio
2051	10	4	HEAT_EZ	55	0.25	1.0	ion	jsds_subtraction
2052	10	13	HEAT_EZ	55	0.1	1.0	max	instances_individuals_change_ratio
2053	10	13	HEAT_EZ	55	0.1	1.0	max	aa_ref_overlap_individuals_change_ratio
2054	10	13	HEAT_EZ	55	0.3	3.0	max	jsd_100way_instances_major_ratio
2055	10	13	HEAT_EZ	55	0.2	2.0	max	jsd_100way_aa_not_used_ratio
2056	10	13	HEAT_EZ	55	0.3	3.0	max	jsd_mul_aa_ref_SE
2057	10	13	HEAT_EZ	55	0.3	3.0	max	jsd_SE_diff_ratio
2058	10	13	HEAT_EZ	55	0.5	5.0	max	SE_jsd_diff_ratio
2059	10	13	HEAT_EZ	55	0.0	0.0	max	jsds_ratio
2060	10	13	HEAT_EZ	55	0.4	4.0	max	jsds_subtraction
2061	10	17	HLH	55	0.4	4.0	dna	instances_individuals_change_ratio
2062	10	17	HLH	55	0.3	3.0	dna	aa_ref_overlap_individuals_change_ratio
2063	10	17	HLH	55	0.1	1.0	dna	jsd_100way_instances_major_ratio
2064	10	17	HLH	55	0.2	2.0	dna	jsd_100way_aa_not_used_ratio
2065	10	17	HLH	55	0.1	1.0	dna	jsd_mul_aa_ref_SE
2066	10	17	HLH	55	0.2	2.0	dna	jsd_SE_diff_ratio
2067	10	17	HLH	55	0.1	1.0	dna	SE_jsd_diff_ratio
2068	10	17	HLH	55	0.5	5.0	dna	jsds_ratio
2069	10	17	HLH	55	0.1	1.0	dna	jsds_subtraction
2070	10	6	HLH	55	0.333333333333	2.0	dnabase	instances_individuals_change_ratio
2071	10	6	HLH	55	0.333333333333	2.0	dnabase	aa_ref_overlap_individuals_change_ratio
2072	10	6	HLH	55	0.0	0.0	dnabase	jsd_100way_instances_major_ratio
2073	10	6	HLH	55	0.0	0.0	dnabase	jsd_100way_aa_not_used_ratio
2074	10	6	HLH	55	0.0	0.0	dnabase	jsd_mul_aa_ref_SE
2075	10	6	HLH	55	0.0	0.0	dnabase	jsd_SE_diff_ratio
2076	10	6	HLH	55	0.0	0.0	dnabase	SE_jsd_diff_ratio
2077	10	6	HLH	55	0.5	3.0	dnabase	jsds_ratio
2078	10	6	HLH	55	0.0	0.0	dnabase	jsds_subtraction
2079	10	15	HLH	55	0.4	4.0	dnabackbone	instances_individuals_change_ratio
2080	10	15	HLH	55	0.3	3.0	dnabackbone	aa_ref_overlap_individuals_change_ratio
2081	10	15	HLH	55	0.1	1.0	dnabackbone	jsd_100way_instances_major_ratio
2082	10	15	HLH	55	0.2	2.0	dnabackbone	jsd_100way_aa_not_used_ratio
2083	10	15	HLH	55	0.1	1.0	dnabackbone	jsd_mul_aa_ref_SE
2084	10	15	HLH	55	0.2	2.0	dnabackbone	jsd_SE_diff_ratio
2085	10	15	HLH	55	0.1	1.0	dnabackbone	SE_jsd_diff_ratio
2086	10	15	HLH	55	0.4	4.0	dnabackbone	jsds_ratio
2087	10	15	HLH	55	0.1	1.0	dnabackbone	jsds_subtraction
2088	10	17	HLH	55	0.4	4.0	max	instances_individuals_change_ratio
2089	10	17	HLH	55	0.3	3.0	max	aa_ref_overlap_individuals_change_ratio
2090	10	17	HLH	55	0.1	1.0	max	jsd_100way_instances_major_ratio
2091	10	17	HLH	55	0.2	2.0	max	jsd_100way_aa_not_used_ratio
2092	10	17	HLH	55	0.1	1.0	max	jsd_mul_aa_ref_SE
2093	10	17	HLH	55	0.2	2.0	max	jsd_SE_diff_ratio
2094	10	17	HLH	55	0.1	1.0	max	SE_jsd_diff_ratio
2095	10	17	HLH	55	0.5	5.0	max	jsds_ratio
2096	10	17	HLH	55	0.1	1.0	max	jsds_subtraction
2097	10	5	HMA	62	0.0	0.0	ion	instances_individuals_change_ratio
2098	10	5	HMA	62	0.0	0.0	ion	aa_ref_overlap_individuals_change_ratio
2099	10	5	HMA	62	0.0	0.0	ion	jsd_100way_instances_major_ratio
2100	10	5	HMA	62	0.8	4.0	ion	jsd_100way_aa_not_used_ratio
2101	10	5	HMA	62	0.0	0.0	ion	jsd_mul_aa_ref_SE
2102	10	5	HMA	62	0.0	0.0	ion	jsd_SE_diff_ratio
2103	10	5	HMA	62	0.0	0.0	ion	SE_jsd_diff_ratio
2104	10	5	HMA	62	0.6	3.0	ion	jsds_ratio
2105	10	5	HMA	62	0.0	0.0	ion	jsds_subtraction
2106	10	5	HMA	62	0.0	0.0	max	instances_individuals_change_ratio
2107	10	5	HMA	62	0.0	0.0	max	aa_ref_overlap_individuals_change_ratio
2108	10	5	HMA	62	0.0	0.0	max	jsd_100way_instances_major_ratio
2109	10	5	HMA	62	0.8	4.0	max	jsd_100way_aa_not_used_ratio
2110	10	5	HMA	62	0.0	0.0	max	jsd_mul_aa_ref_SE
2111	10	5	HMA	62	0.0	0.0	max	jsd_SE_diff_ratio
2112	10	5	HMA	62	0.0	0.0	max	SE_jsd_diff_ratio
2113	10	5	HMA	62	0.6	3.0	max	jsds_ratio
2114	10	5	HMA	62	0.0	0.0	max	jsds_subtraction
2115	10	26	HMG_box	69	0.5	5.0	dna	instances_individuals_change_ratio
2116	10	26	HMG_box	69	0.5	5.0	dna	aa_ref_overlap_individuals_change_ratio
2117	10	26	HMG_box	69	0.2	2.0	dna	jsd_100way_instances_major_ratio
2118	10	26	HMG_box	69	0.2	2.0	dna	jsd_100way_aa_not_used_ratio
2119	10	26	HMG_box	69	0.2	2.0	dna	jsd_mul_aa_ref_SE
2120	10	26	HMG_box	69	0.1	1.0	dna	jsd_SE_diff_ratio
2121	10	26	HMG_box	69	0.4	4.0	dna	SE_jsd_diff_ratio
2122	10	26	HMG_box	69	0.6	6.0	dna	jsds_ratio
2123	10	26	HMG_box	69	0.2	2.0	dna	jsds_subtraction
2124	10	10	HMG_box	69	0.2	2.0	dnabase	instances_individuals_change_ratio
2125	10	10	HMG_box	69	0.2	2.0	dnabase	aa_ref_overlap_individuals_change_ratio
2126	10	10	HMG_box	69	0.1	1.0	dnabase	jsd_100way_instances_major_ratio
2127	10	10	HMG_box	69	0.1	1.0	dnabase	jsd_100way_aa_not_used_ratio
2128	10	10	HMG_box	69	0.0	0.0	dnabase	jsd_mul_aa_ref_SE
2129	10	10	HMG_box	69	0.0	0.0	dnabase	jsd_SE_diff_ratio
2130	10	10	HMG_box	69	0.1	1.0	dnabase	SE_jsd_diff_ratio
2131	10	10	HMG_box	69	0.2	2.0	dnabase	jsds_ratio
2132	10	10	HMG_box	69	0.1	1.0	dnabase	jsds_subtraction
2133	10	23	HMG_box	69	0.5	5.0	dnabackbone	instances_individuals_change_ratio
2134	10	23	HMG_box	69	0.5	5.0	dnabackbone	aa_ref_overlap_individuals_change_ratio
2135	10	23	HMG_box	69	0.1	1.0	dnabackbone	jsd_100way_instances_major_ratio
